1.491723368207598455e+01,1.610165424199361794e+01,1.728536767353804748e+01,1.846827406447891917e+01,1.965026801704345871e+01,2.083167601090120868e+01,2.201143585319023188e+01,2.319008041151332122e+01,2.436749856846669715e+01,2.554362369375155239e+01,2.671837150022744112e+01,2.789168649918610399e+01,2.906542601407785753e+01,3.023560837988753747e+01,3.140403136764733105e+01,3.257067063557956743e+01,3.373535633709627746e+01,3.489798112612123049e+01,3.605840472091029625e+01,3.721642316628780378e+01,3.837187805533164919e+01,3.952445764958111596e+01,4.067579366948713471e+01,4.182161753524179204e+01,4.296329340314510148e+01,4.409999667828919456e+01,4.523064711685757544e+01,4.635338913202587463e+01,4.746553292942206070e+01,4.856216019127359829e+01,4.963588307544439004e+01,5.067814625595438116e+01,5.169017220758592401e+01,5.267873349289139639e+01,5.365267148592636914e+01,5.461334456572764395e+01,5.555939330647094465e+01,5.649000912856897116e+01,5.740380247039864514e+01,5.829788457922613532e+01,5.917225466666405254e+01,6.002701087312538419e+01,6.085726986209191125e+01,6.166268175558575138e+01,6.244401600397885232e+01,6.319899345429346482e+01,6.392664651876153670e+01,6.462753094808995513e+01,6.529730874513154504e+01,6.593899881552458453e+01,6.654834825138304666e+01
1.492385898902982255e+01,1.610874043872971839e+01,1.729303850486991578e+01,1.847665115264904401e+01,1.965950264701475803e+01,2.084189673145798238e+01,2.202278359974640054e+01,2.320267850986321179e+01,2.438150387009394393e+01,2.555922975169182365e+01,2.673576077188841893e+01,2.791100035489683506e+01,2.908692584873822184e+01,3.025944240826828135e+01,3.143049270143352203e+01,3.259997262655171113e+01,3.376783331493489015e+01,3.493391433768034915e+01,3.609815597394869968e+01,3.726044083633846782e+01,3.842064469939530369e+01,3.957857721513879312e+01,4.073601403599850102e+01,4.188885279368116699e+01,4.303874375404070918e+01,4.418532065317777580e+01,4.532817354201990412e+01,4.646661177714920399e+01,4.759972147773385842e+01,4.872632349877217450e+01,4.984422066263166329e+01,5.095050196968618650e+01,5.204112904909146664e+01,5.310591142538193310e+01,5.413936174975536630e+01,5.514422539488123931e+01,5.612996468900352198e+01,5.710262076111341401e+01,5.806293758104039426e+01,5.900982497935462590e+01,5.994205319370480822e+01,6.085898738703442490e+01,6.175843381396200016e+01,6.263854467904775447e+01,6.349854847957492865e+01,6.433737210569871934e+01,6.515437723935509950e+01,6.594877514158311271e+01,6.671919548265053379e+01,6.746335316500106671e+01,6.818336505642403722e+01
1.493018915986975337e+01,1.611542044706599697e+01,1.730017762744619603e+01,1.848437161632727310e+01,1.966788811790913272e+01,2.085108094840866499e+01,2.203288860051585374e+01,2.321381429859305356e+01,2.439383257327231647e+01,2.557284025897685709e+01,2.675082207153997516e+01,2.792766633318293756e+01,2.910534990032600433e+01,3.027980243926582915e+01,3.145297534927889771e+01,3.262477160406282195e+01,3.379518284193518696e+01,3.496402994785272966e+01,3.613130091763426321e+01,3.729696251236269688e+01,3.846076898135438427e+01,3.962275660760786167e+01,4.078467783454691187e+01,4.194254169801428844e+01,4.309809370065012502e+01,4.425111891855250690e+01,4.540141975340049640e+01,4.654864012014704144e+01,4.769246115447246837e+01,4.883231656897667250e+01,4.996744158837503136e+01,5.109697615776983071e+01,5.222116963912144172e+01,5.333403881519580381e+01,5.443377015819896769e+01,5.551508018349660034e+01,5.657059831523059756e+01,5.759628255789275642e+01,5.859659766814254311e+01,5.958012260788912329e+01,6.055174194710505020e+01,6.151295930061260719e+01,6.246050035843320103e+01,6.339319082605849331e+01,6.431238624177315444e+01,6.521422140518890842e+01,6.609912990601353044e+01,6.696487663914224697e+01,6.781186620965310397e+01,6.863860941736415100e+01,6.944454054627968276e+01
1.493633215122980751e+01,1.612181783009755520e+01,1.730693419935725785e+01,1.849155455809467341e+01,1.967563995309579994e+01,2.085948175684704253e+01,2.204202984089862483e+01,2.322380946369072774e+01,2.440479292300189229e+01,2.558489457735510086e+01,2.676405741329417154e+01,2.794226285053924741e+01,2.912138823107267527e+01,3.029747034729682298e+01,3.147238863920718188e+01,3.264612438596397936e+01,3.381858426199703160e+01,3.498968192174420011e+01,3.615948094639734478e+01,3.732778266276076096e+01,3.849456370495239099e+01,3.965975785389372277e+01,4.082518168142910042e+01,4.198687905059208703e+01,4.314665714059940882e+01,4.430441751772210779e+01,4.545995374061284622e+01,4.661317077331524672e+01,4.776382577918995054e+01,4.891157519938526832e+01,5.005623512690976895e+01,5.119720231519945486e+01,5.233594838621576173e+01,5.346774114683847046e+01,5.459348137407780399e+01,5.571139878335169726e+01,5.681898101617179009e+01,5.791191826008461163e+01,5.898520130283329621e+01,6.003169204104793977e+01,6.105093144904029856e+01,6.204880507729715333e+01,6.303051332344142565e+01,6.400132559507243002e+01,6.496021878438244812e+01,6.590807448908097399e+01,6.684275075611745365e+01,6.776325177663788679e+01,6.866850480373012999e+01,6.955635566013950211e+01,7.042850491790642309e+01
1.494234307176454024e+01,1.612801448546514038e+01,1.731337211060895243e+01,1.849837549254989355e+01,1.968288895945918782e+01,2.086725066655792560e+01,2.205042998353561501e+01,2.323293197895014472e+01,2.441468680442295280e+01,2.559571202004840274e+01,2.677590033321881791e+01,2.795519920539804204e+01,2.913558555002900974e+01,3.031298590154167272e+01,3.148938179450459174e+01,3.266472571080525000e+01,3.383890757611070654e+01,3.501196559300008460e+01,3.618375134966062490e+01,3.735429263281644552e+01,3.852349021962081110e+01,3.969126489269194025e+01,4.085955416287531250e+01,4.202430982093104461e+01,4.318744064434429930e+01,4.434887070910058071e+01,4.550844849099420486e+01,4.666609715547620141e+01,4.782171767739837520e+01,4.897507436016825011e+01,5.012598040930635790e+01,5.127430215441200545e+01,5.242148431962719712e+01,5.356346365115114594e+01,5.470169384618576913e+01,5.583547474136758382e+01,5.696402466552637378e+01,5.808576229805637325e+01,5.919894772661174187e+01,6.030087094889823618e+01,6.138711193662420840e+01,6.245402346005794669e+01,6.349231507669045271e+01,6.450490740741341256e+01,6.549846767271986892e+01,6.647813236479707655e+01,6.744771698486717071e+01,6.840671113149581117e+01,6.935389752148434184e+01,7.028944744764524444e+01,7.121138199394133039e+01
1.494825669450063899e+01,1.613405364664713204e+01,1.731962366880315329e+01,1.850487390359008089e+01,1.968973365917637608e+01,2.087453573766802251e+01,2.205820839492551855e+01,2.324131445852718869e+01,2.442377089333275819e+01,2.560553005894277590e+01,2.678658475233999070e+01,2.796683295328645968e+01,2.914824701915010152e+01,3.032679939216661680e+01,3.150446362556158064e+01,3.268112566680721187e+01,3.385679880902734595e+01,3.503145043344700582e+01,3.620497130844498201e+01,3.737734786470946347e+01,3.854858698872080680e+01,3.971853372514721059e+01,4.088914499661550650e+01,4.205643972889522075e+01,4.322233450202948291e+01,4.438671272412992153e+01,4.554952226310660990e+01,4.671068410557894879e+01,4.787008882550049549e+01,4.902771422491510833e+01,5.018325915823223227e+01,5.133675146424295832e+01,5.248992483026295019e+01,5.363849633908623105e+01,5.478445961923298313e+01,5.592721315888591249e+01,5.706675204446521121e+01,5.820209101823169817e+01,5.933267264428027232e+01,6.045760836514362779e+01,6.157541780407470355e+01,6.268569998298601575e+01,6.378146464567227270e+01,6.486084973053523584e+01,6.591755408910279357e+01,6.694838742151348754e+01,6.795557773664447154e+01,6.894622923736510245e+01,6.992463496354071140e+01,7.089349201468124306e+01,7.185164772186314508e+01
1.495411714102493583e+01,1.613998328472965227e+01,1.732568978841089802e+01,1.851115306980419106e+01,1.969630664928416408e+01,2.088144912858051683e+01,2.206554874925368281e+01,2.324912471932999836e+01,2.443215644390348373e+01,2.561458756626222311e+01,2.679633005977883187e+01,2.797739852694873619e+01,2.915967948505405971e+01,3.033922808038454377e+01,3.151792171947058208e+01,3.269578137243154003e+01,3.387270511059767841e+01,3.504869798375818135e+01,3.622370590843786431e+01,3.739769157415399548e+01,3.857060896870068234e+01,3.974238188943499495e+01,4.091498030909877315e+01,4.208441816143227499e+01,4.325258817563322111e+01,4.441940587968542786e+01,4.558487753742858217e+01,4.674891173035290137e+01,4.791142389180479455e+01,4.907233990457731210e+01,5.023160821335567761e+01,5.138909448948422920e+01,5.254657752783337799e+01,5.370014863783423920e+01,5.485155110784828025e+01,5.600058421618725646e+01,5.714708708464871734e+01,5.829063991622208363e+01,5.943106825561533668e+01,6.056768264723524453e+01,6.170022878122298948e+01,6.282956543571999219e+01,6.395090871333569993e+01,6.506428205585031321e+01,6.616747454244185178e+01,6.725743304998370320e+01,6.832910322214098642e+01,6.937782684485350160e+01,7.040246308907367734e+01,7.140499748779019740e+01,7.239277496829278391e+01
1.495994332756844791e+01,1.614583341688664575e+01,1.733165298284974654e+01,1.851726174724955243e+01,1.970261771923312821e+01,2.088806181179582211e+01,2.207249974908665280e+01,2.325650592673263262e+01,2.443999243906419849e+01,2.562295456189208664e+01,2.680533711167920075e+01,2.798707679599673170e+01,2.917014710405421951e+01,3.035050896493485340e+01,3.153012280645697629e+01,3.270896160288679511e+01,3.388697355565008706e+01,3.506414343084745866e+01,3.624043114291902157e+01,3.741577655652064749e+01,3.859011337373873829e+01,3.976349684786563898e+01,4.093779748484231362e+01,4.210901666508152630e+01,4.327912982358988359e+01,4.444804295928693705e+01,4.561569905010079395e+01,4.678211842279647925e+01,4.794723263774375965e+01,4.911092313856828184e+01,5.027317676480623732e+01,5.143381823573785994e+01,5.259495730412665182e+01,5.375229390212103908e+01,5.490786445972362628e+01,5.606149359865442250e+01,5.721304327909108167e+01,5.836243921571053761e+01,5.950944475935281019e+01,6.065355449238720098e+01,6.179480023692172352e+01,6.293462464739587858e+01,6.406864319339774738e+01,6.519814075046028279e+01,6.632226804352661986e+01,6.743973204601158500e+01,6.854872918626011824e+01,6.964664431734351524e+01,7.072995434480650090e+01,7.179395125443124925e+01,7.283548738412264356e+01
1.496577775209812167e+01,1.615165697462745342e+01,1.733750699436614795e+01,1.852322901638483899e+01,1.970875583332890102e+01,2.089440373459551026e+01,2.207914334536057055e+01,2.326348152493693888e+01,2.444739750625051400e+01,2.563079663276416653e+01,2.681371817057134876e+01,2.799603951338015762e+01,2.917976979066787990e+01,3.036084469968893274e+01,3.154126065224122399e+01,3.272095475635385498e+01,3.389989466245928895e+01,3.507810355790432766e+01,3.625546630312625496e+01,3.743197895754933313e+01,3.860760848169201154e+01,3.978233237224927166e+01,4.095810393803948557e+01,4.213087942602876979e+01,4.330264258509914299e+01,4.447333981635651412e+01,4.564293795589883729e+01,4.681138270539594970e+01,4.797864452455964823e+01,4.914463179207373145e+01,5.030937079868391493e+01,5.147274375451699768e+01,5.263663570491211630e+01,5.379711686446743357e+01,5.495613164373951776e+01,5.611332247018754060e+01,5.726893307710032133e+01,5.842269101321205227e+01,5.957440318346132813e+01,6.072408527540287082e+01,6.187136223287874515e+01,6.301805790258482176e+01,6.416005444050605888e+01,6.529905032226480444e+01,6.643440289896618367e+01,6.756562880744763788e+01,6.869206946585987339e+01,6.981270111429265057e+01,7.092607220014146208e+01,7.203012156217005213e+01,7.312272128368509527e+01
1.497160303901393874e+01,1.615745640075177292e+01,1.734330916003309753e+01,1.852912411847247398e+01,1.971476936232079780e+01,2.090060369371275328e+01,2.208555344873914450e+01,2.327016854063920803e+01,2.445442182257021813e+01,2.563824096230515437e+01,2.682157241638739364e+01,2.800442426062289059e+01,2.918870420084031636e+01,3.037042244643052413e+01,3.155151198802825263e+01,3.273194882302637154e+01,3.391172601893444494e+01,3.509079503270696421e+01,3.626910372297906093e+01,3.744665568277378753e+01,3.862339241514768418e+01,3.979930739185341082e+01,4.097630871263767460e+01,4.215044116826982190e+01,4.332365811593186322e+01,4.449593133262978739e+01,4.566713992311579773e+01,4.683735765861373324e+01,4.800648559043859365e+01,4.917446676677323580e+01,5.034130350181586522e+01,5.150695492410438447e+01,5.267330016508586965e+01,5.383642535887077685e+01,5.499809471705825814e+01,5.615841684963123015e+01,5.731717362082303424e+01,5.847436238367124162e+01,5.962988817742435543e+01,6.078361414648758654e+01,6.193550659376262502e+01,6.308730173774197425e+01,6.423501909997882819e+01,6.538025622669657366e+01,6.652292722304689221e+01,6.766279389836732605e+01,6.879936911985690529e+01,6.993201076076310585e+01,7.106061213455109282e+01,7.218374661226333444e+01,7.330075188248567031e+01
1.497746044228361129e+01,1.616324122646001271e+01,1.734910295280090153e+01,1.853493342501793961e+01,1.972065900711330499e+01,2.090662356734436855e+01,2.209176828069083598e+01,2.327662181432073041e+01,2.446113096847033574e+01,2.564529068199882644e+01,2.682902175318131910e+01,2.801229094937421848e+01,2.919706699896755353e+01,3.037931272191258714e+01,3.156100534944891933e+01,3.274212326071197765e+01,3.392259787906748159e+01,3.510242218321037910e+01,3.628158666359812656e+01,3.746002604364170452e+01,3.863773052737725067e+01,3.981467296372719744e+01,4.099279831623185544e+01,4.216813672411613112e+01,4.334260628546375926e+01,4.451619568614887612e+01,4.568884953931984683e+01,4.686057866723126608e+01,4.803130814067021959e+01,4.920107236876500423e+01,5.036973983091601781e+01,5.153730044977177016e+01,5.270571648921762886e+01,5.387099870785717570e+01,5.503499974347541723e+01,5.619790002325814271e+01,5.735935186378082307e+01,5.851934951429849008e+01,5.967802657814762313e+01,6.083520875450616927e+01,6.199063595931880144e+01,6.314641876629359984e+01,6.429838674470461513e+01,6.544851488006266038e+01,6.659643547361686444e+01,6.774216733025239989e+01,6.888554250182897931e+01,7.002607610693969775e+01,7.116357665261725174e+01,7.229764552559281299e+01,7.342776260402222022e+01
1.498333904270471884e+01,1.616904317680620551e+01,1.735486310777413266e+01,1.854069416638168022e+01,1.972647792425182089e+01,2.091253456886776618e+01,2.209781907794664235e+01,2.328286543007107312e+01,2.446763360129740050e+01,2.565204068849046593e+01,2.683610891786324615e+01,2.801974334300259883e+01,2.920495416752603646e+01,3.038767880249419306e+01,3.156989337294608333e+01,3.275157563365318936e+01,3.393265927989642705e+01,3.511317999859075911e+01,3.629307065133294685e+01,3.747230275919693554e+01,3.865086184414931125e+01,3.982871679448476243e+01,4.100783668970402829e+01,4.218420051589136222e+01,4.335979381559707235e+01,4.453453465089881291e+01,4.570845294326019115e+01,4.688154307811637977e+01,4.805367780705090297e+01,4.922490515034211711e+01,5.039518890530473527e+01,5.156448480784082022e+01,5.273466162248840305e+01,5.390187006162085481e+01,5.506797495032775203e+01,5.623287044906045651e+01,5.739663470833768599e+01,5.855915188357902679e+01,5.972039434246560319e+01,6.088030643536784936e+01,6.203884147545579708e+01,6.319777838185537178e+01,6.435324960085748103e+01,6.550711616619544486e+01,6.665914672073439817e+01,6.780947366208484084e+01,6.895776719904009155e+01,7.010391166819420050e+01,7.124756516510095139e+01,7.238881552600768998e+01,7.352724651881845830e+01
