9.999999999999999791e-17
1.080000000000000046e-16
1.160000000000000114e-16
1.239999999999999935e-16
1.320000000000000002e-16
1.400000000000000069e-16
1.479999999999999890e-16
1.559999999999999958e-16
1.640000000000000025e-16
1.720000000000000092e-16
1.800000000000000160e-16
1.879999999999999980e-16
1.960000000000000048e-16
2.040000000000000115e-16
2.119999999999999936e-16
2.200000000000000003e-16
2.280000000000000071e-16
2.359999999999999892e-16
2.440000000000000205e-16
2.520000000000000026e-16
2.599999999999999847e-16
2.680000000000000161e-16
2.759999999999999982e-16
2.839999999999999803e-16
2.920000000000000116e-16
3.000000000000000430e-16
3.080000000000000251e-16
3.160000000000000072e-16
3.239999999999999893e-16
3.320000000000000207e-16
3.400000000000000028e-16
3.480000000000000341e-16
3.560000000000000162e-16
3.639999999999999983e-16
3.720000000000000297e-16
3.800000000000000118e-16
3.880000000000000432e-16
3.960000000000000252e-16
4.040000000000000073e-16
4.120000000000000387e-16
4.200000000000000208e-16
4.280000000000000029e-16
4.360000000000000343e-16
4.440000000000000164e-16
4.520000000000000477e-16
4.599999999999999805e-16
4.680000000000000119e-16
4.760000000000000433e-16
4.839999999999999761e-16
4.920000000000000075e-16
5.000000000000000389e-16
